battle_participant_id,battle_id,trainer_id,team_side,pokemonid,slot_number,is_winner,fainted_flag,venue_type_match_flag,trainer_type_match_flag,venue_resistance_multiplier,base_power,adjusted_power,is_mvp_flag
BP0010963,B003018,T0113,home,42,1,1,0,0,0,1.0,479.7,521.38,0
BP0010964,B003018,T0113,home,237,2,1,1,0,1,1.0,479.0,503.47,0
BP0010965,B003018,T0113,home,647,3,1,0,0,1,0.5,612.33,679.47,1
BP0010966,B003018,T0129,away,715,1,0,1,0,0,1.0,565.77,579.16,0
BP0010967,B003018,T0129,away,579,2,0,1,0,0,1.0,513.35,520.19,0
BP0010968,B003018,T0129,away,465,3,0,1,0,0,1.0,561.05,553.7,0
BP0010969,B003019,T0019,home,91,1,1,0,0,1,1.0,552.5,577.65,1
BP0010970,B003019,T0019,home,437,2,1,0,0,0,0.5,520.23,551.41,0
BP0010971,B003019,T0022,away,53,1,0,1,0,1,1.0,466.3,484.67,0
BP0010972,B003019,T0022,away,634,2,0,0,0,1,1.0,440.86,453.66,0
BP0010973,B003020,T0072,home,367,1,1,0,0,0,1.0,507.56,520.68,1
BP0010974,B003020,T0072,home,371,2,1,0,0,0,1.0,317.25,332.09,0
BP0010975,B003020,T0138,away,432,1,0,1,0,0,1.0,478.75,487.74,0
BP0010976,B003021,T0009,home,177,1,0,0,0,1,1.0,338.25,391.53,0
BP0010977,B003021,T0105,away,451,1,1,0,1,1,0.5,348.3,423.62,1
BP0010978,B003022,T0076,home,141,1,1,0,0,1,1.0,522.05,579.52,0
BP0010979,B003022,T0076,home,791,2,1,0,1,0,0.5,714.8,816.8,1
BP0010980,B003022,T0070,away,770,1,0,1,0,1,1.0,501.95,530.62,0
BP0010981,B003022,T0070,away,546,2,0,1,0,0,2.0,295.88,290.42,0
BP0010982,B003023,T0128,home,770,1,1,0,0,0,0.25,501.95,578.7,1
BP0010983,B003023,T0011,away,654,1,0,0,0,0,1.0,431.41,455.68,0
BP0010984,B003024,T0172,home,139,1,0,1,0,0,0.5,520.55,576.34,0
BP0010985,B003024,T0172,home,780,2,0,0,0,1,1.0,508.57,533.46,0
BP0010986,B003024,T0172,home,39,3,0,1,0,0,1.0,283.0,304.98,0
BP0010987,B003024,T0041,away,575,1,1,1,0,1,1.0,409.85,457.43,0
BP0010988,B003024,T0041,away,561,2,1,0,1,1,1.0,517.48,586.01,0
BP0010989,B003024,T0041,away,160,3,1,0,0,0,1.0,557.01,606.24,1
BP0010990,B003025,T0009,home,178,1,1,0,0,1,0.25,495.75,587.43,0
BP0010991,B003025,T0009,home,80,2,1,0,0,1,1.0,617.75,664.55,1
BP0010992,B003025,T0114,away,77,1,0,1,0,0,2.0,433.35,438.48,0
BP0010993,B003025,T0114,away,21,2,0,1,0,0,0.25,278.75,345.78,0
BP0010994,B003026,T0033,home,411,1,1,0,0,0,2.0,514.16,529.36,0
BP0010995,B003026,T0033,home,471,2,1,0,0,0,1.0,551.95,587.33,1
BP0010996,B003026,T0079,away,667,1,0,1,0,0,2.0,389.48,400.29,0
BP0010997,B003026,T0079,away,149,2,0,1,0,0,0.5,629.87,677.37,0
BP0010998,B003027,T0116,home,218,1,0,1,0,1,1.0,262.0,292.68,0
BP0010999,B003027,T0153,away,771,1,1,1,0,0,1.0,424.65,467.66,1
BP0011000,B003028,T0095,home,738,1,1,0,1,1,0.5,525.11,629.58,0
BP0011001,B003028,T0095,home,94,2,1,0,0,0,1.0,636.95,698.86,1
BP0011002,B003028,T0095,home,350,3,1,0,0,0,2.0,568.72,597.79,0
BP0011003,B003028,T0133,away,478,1,0,1,0,0,1.0,506.6,548.99,0
BP0011004,B003028,T0133,away,546,2,0,1,0,1,0.5,295.88,375.06,0
BP0011005,B003028,T0133,away,177,3,0,0,0,0,2.0,338.25,354.6,0
BP0011006,B003029,T0093,home,771,1,1,1,0,1,2.0,424.65,454.66,0
BP0011007,B003029,T0093,home,160,2,1,0,0,1,2.0,557.01,585.19,1
BP0011008,B003029,T0093,home,87,3,1,0,0,1,2.0,498.25,524.8,0
BP0011009,B003029,T0043,away,354,1,0,1,0,1,1.0,584.55,614.21,0
BP0011010,B003029,T0043,away,292,2,0,1,0,1,1.0,250.3,292.43,0
BP0011011,B003029,T0043,away,397,3,0,1,0,0,2.0,360.85,366.52,0
BP0011012,B003030,T0169,home,636,1,0,0,0,1,0.5,379.5,428.43,0
BP0011013,B003030,T0007,away,314,1,1,0,0,0,1.0,453.54,480.65,1
BP0011014,B003031,T0042,home,541,1,0,1,0,1,2.0,397.33,421.1,0
BP0011015,B003031,T0160,away,633,1,1,0,0,0,1.0,314.86,316.93,0
BP0011016,B003031,T0160,away,441,2,1,0,0,1,1.0,435.33,444.7,1
BP0011017,B003032,T0085,home,79,1,0,1,0,0,0.5,329.75,390.67,0
BP0011018,B003032,T0099,away,652,1,1,0,0,1,1.0,556.74,575.79,1
BP0011019,B003033,T0165,home,164,1,1,0,0,0,1.0,477.08,526.31,0
BP0011020,B003033,T0165,home,407,2,1,0,0,1,0.5,544.05,622.54,1
BP0011021,B003033,T0077,away,205,1,0,0,0,1,0.5,487.75,530.15,0
BP0011022,B003033,T0077,away,557,2,0,1,0,1,1.0,343.55,383.69,0
BP0011023,B003034,T0149,home,171,1,0,1,0,1,1.0,484.17,521.32,0
BP0011024,B003034,T0149,home,458,2,0,1,0,0,1.0,364.05,395.84,0
BP0011025,B003034,T0096,away,266,1,1,0,0,1,1.0,214.85,251.02,0
BP0011026,B003034,T0096,away,448,2,1,1,0,0,0.5,657.94,701.86,1
BP0011027,B003034,T0096,away,581,3,1,0,0,0,1.0,498.62,491.65,0
BP0011028,B003035,T0106,home,351,1,0,1,0,1,1.0,441.0,484.08,0
BP0011029,B003035,T0149,away,171,1,1,0,0,1,1.0,484.17,508.59,1
BP0011030,B003036,T0131,home,680,1,0,1,0,0,0.25,471.45,554.36,0
BP0011031,B003036,T0095,away,738,1,1,1,0,1,1.0,525.11,567.67,1
BP0011032,B003037,T0095,home,535,1,1,1,0,0,1.0,310.18,341.66,0
BP0011033,B003037,T0095,home,164,2,1,0,0,0,1.0,477.08,517.75,0
BP0011034,B003037,T0095,home,462,3,1,0,0,1,2.0,561.85,606.09,1
BP0011035,B003037,T0028,away,705,1,0,0,0,1,1.0,474.89,487.02,0
BP0011036,B003037,T0028,away,237,2,0,1,1,0,1.0,479.0,533.93,0
BP0011037,B003037,T0028,away,147,3,0,1,0,1,1.0,315.67,327.07,0
BP0011038,B003038,T0088,home,229,1,1,0,0,0,0.5,633.25,669.35,1
BP0011039,B003038,T0088,home,112,2,1,0,0,1,2.0,511.45,544.54,0
BP0011040,B003038,T0171,away,85,1,0,1,0,0,1.0,498.5,518.47,0
BP0011041,B003038,T0171,away,546,2,0,0,0,1,2.0,295.88,300.61,0
BP0011042,B003039,T0176,home,796,1,0,1,1,1,0.5,601.5,725.04,0
BP0011043,B003039,T0176,home,737,2,0,0,1,1,0.5,418.48,544.59,0
BP0011044,B003039,T0175,away,730,1,1,0,0,1,2.0,557.08,549.55,1
BP0011045,B003039,T0175,away,283,2,1,0,0,0,2.0,285.4,277.66,0
BP0011046,B003039,T0175,away,429,3,1,1,0,0,1.0,524.25,540.18,0
BP0011047,B003040,T0171,home,145,1,1,0,0,0,0.5,611.0,662.79,1
BP0011048,B003040,T0171,home,749,2,1,0,0,0,1.0,405.4,429.42,0
BP0011049,B003040,T0171,home,683,3,1,0,0,1,0.5,482.9,545.72,0
BP0011050,B003040,T0106,away,39,1,0,1,0,1,0.5,283.0,350.26,0
BP0011051,B003040,T0106,away,351,2,0,1,0,1,1.0,441.0,458.23,0
BP0011052,B003040,T0106,away,468,3,0,1,0,0,0.25,574.2,640.07,0
BP0011053,B003041,T0136,home,441,1,1,0,0,1,1.0,435.33,477.9,1
BP0011054,B003041,T0100,away,597,1,0,0,0,1,0.5,316.95,397.19,0
BP0011055,B003042,T0027,home,27,1,1,0,1,1,1.0,317.8,421.33,1
BP0011056,B003042,T0043,away,292,1,0,1,0,1,0.5,250.3,306.07,0
BP0011057,B003043,T0121,home,510,1,1,0,0,0,1.0,471.46,505.66,1
BP0011058,B003043,T0155,away,22,1,0,1,0,1,1.0,467.7,504.87,0
BP0011059,B003044,T0168,home,748,1,0,1,1,1,0.5,514.34,633.29,0
BP0011060,B003044,T0168,home,320,2,0,1,1,0,0.5,421.05,530.28,0
BP0011061,B003044,T0085,away,87,1,1,0,1,1,0.5,498.25,580.95,0
BP0011062,B003044,T0085,away,638,2,1,0,0,0,1.0,611.16,627.35,1
BP0011063,B003045,T0002,home,597,1,1,0,0,1,0.5,316.95,362.97,1
BP0011064,B003045,T0046,away,69,1,0,1,0,1,2.0,315.05,309.26,0
BP0011065,B003046,T0085,home,638,1,1,0,0,0,1.0,611.16,646.79,1
BP0011066,B003046,T0077,away,11,1,0,1,0,1,1.0,215.85,237.76,0
BP0011067,B003047,T0044,home,342,1,0,1,0,0,2.0,491.6,506.6,0
BP0011068,B003047,T0044,home,616,2,0,1,0,1,0.5,317.95,368.26,0
BP0011069,B003047,T0104,away,450,1,1,0,0,1,1.0,550.9,578.77,1
BP0011070,B003047,T0104,away,444,2,1,0,0,1,1.0,433.69,469.5,0
BP0011071,B003048,T0149,home,581,1,0,1,0,0,0.5,498.62,546.21,0
BP0011072,B003048,T0102,away,260,1,1,0,0,0,0.5,665.9,724.07,1
BP0011073,B003049,T0142,home,439,1,0,0,1,1,0.5,328.3,424.71,0
BP0011074,B003049,T0038,away,545,1,1,1,0,0,2.0,513.89,528.84,1
BP0011075,B003050,T0164,home,374,1,1,0,0,0,2.0,314.0,341.11,0
BP0011076,B003050,T0164,home,581,2,1,1,0,1,1.0,498.62,555.15,1
BP0011077,B003050,T0077,away,109,1,0,1,0,0,1.0,356.15,386.77,0
BP0011078,B003050,T0077,away,557,2,0,1,0,1,1.0,343.55,396.67,0
BP0011079,B003051,T0108,home,477,1,1,1,0,0,1.0,547.4,608.89,0
BP0011080,B003051,T0108,home,792,2,1,0,0,0,1.0,714.8,769.8,1
BP0011081,B003051,T0108,home,713,3,1,0,0,0,1.0,540.67,595.98,0
BP0011082,B003051,T0091,away,219,1,0,1,0,1,1.0,449.8,458.71,0
BP0011083,B003051,T0091,away,392,2,0,0,0,1,0.5,562.63,610.13,0
BP0011084,B003051,T0091,away,123,3,0,1,0,0,0.25,528.9,583.39,0
BP0011085,B003052,T0151,home,320,1,1,1,0,1,0.5,421.05,490.33,0
BP0011086,B003052,T0151,home,49,2,1,0,0,0,1.0,475.25,515.31,1
BP0011087,B003052,T0012,away,566,1,0,1,0,0,2.0,423.36,424.66,0
BP0011088,B003053,T0006,home,197,1,1,1,0,0,1.0,549.25,604.81,1
BP0011089,B003053,T0006,home,682,2,1,0,0,0,0.25,355.95,468.67,0
BP0011090,B003053,T0052,away,572,1,0,1,0,0,1.0,317.75,353.3,0
BP0011091,B003053,T0052,away,221,2,0,1,0,0,1.0,473.0,514.49,0
BP0011092,B003054,T0108,home,771,1,1,0,0,0,2.0,424.65,465.5,1
BP0011093,B003054,T0085,away,761,1,0,1,1,0,0.5,220.24,300.2,0
BP0011094,B003055,T0121,home,703,1,1,0,0,1,0.5,520.0,582.66,1
BP0011095,B003055,T0121,home,565,2,1,0,0,1,1.0,517.83,545.29,0
BP0011096,B003055,T0131,away,710,1,0,1,0,0,1.0,351.65,382.98,0
BP0011097,B003055,T0131,away,680,2,0,1,0,0,0.25,471.45,557.89,0
BP0011098,B003056,T0113,home,284,1,0,1,1,0,0.5,479.2,582.85,0
BP0011099,B003056,T0113,home,314,2,0,1,1,0,1.0,453.54,516.03,0
BP0011100,B003056,T0117,away,18,1,1,0,0,0,0.5,612.47,681.68,1
BP0011101,B003056,T0117,away,237,2,1,0,0,0,0.5,479.0,538.47,0
BP0011102,B003057,T0144,home,83,1,0,1,0,1,1.0,397.1,431.36,0
BP0011103,B003057,T0165,away,164,1,1,0,0,0,1.0,477.08,518.71,1
BP0011104,B003058,T0056,home,337,1,1,0,0,0,0.5,484.75,538.6,0
BP0011105,B003058,T0056,home,526,2,1,0,0,0,0.5,539.55,577.37,1
BP0011106,B003058,T0175,away,283,1,0,1,0,0,1.0,285.4,301.17,0
BP0011107,B003058,T0175,away,280,2,0,1,0,1,1.0,209.55,231.58,0
BP0011108,B003059,T0090,home,417,1,0,1,0,0,1.0,427.5,443.16,0
BP0011109,B003059,T0090,home,391,2,0,1,0,0,0.25,426.76,481.5,0
BP0011110,B003059,T0064,away,715,1,1,0,0,0,0.5,565.77,622.2,1
BP0011111,B003059,T0064,away,247,2,1,0,0,0,1.0,429.84,465.18,0
BP0011112,B003060,T0159,home,476,1,1,0,0,1,0.25,546.3,639.83,1
BP0011113,B003060,T0048,away,162,1,0,0,1,0,1.0,439.33,502.75,0
BP0011114,B003061,T0065,home,165,1,0,1,0,0,1.0,280.8,291.5,0
BP0011115,B003061,T0174,away,476,1,1,1,0,1,0.5,546.3,574.88,1
BP0011116,B003062,T0157,home,100,1,1,1,0,0,0.5,351.15,418.51,0
BP0011117,B003062,T0157,home,78,2,1,0,0,0,1.0,527.85,566.33,0
BP0011118,B003062,T0157,home,233,3,1,0,0,0,1.0,539.6,569.62,1
BP0011119,B003062,T0097,away,317,1,0,0,0,0,1.0,488.59,508.24,0
BP0011120,B003062,T0097,away,547,2,0,1,0,0,2.0,507.33,500.23,0
BP0011121,B003062,T0097,away,543,3,0,1,0,1,2.0,274.89,279.78,0
BP0011122,B003063,T0030,home,694,1,1,0,1,1,0.5,306.63,410.05,0
BP0011123,B003063,T0030,home,205,2,1,0,0,0,1.0,487.75,557.41,1
BP0011124,B003063,T0110,away,375,1,0,1,0,0,1.0,440.0,462.84,0
BP0011125,B003063,T0110,away,20,2,0,1,0,0,1.0,435.67,450.83,0
BP0011126,B003064,T0038,home,662,1,0,0,0,0,2.0,403.77,417.69,0
BP0011127,B003064,T0100,away,758,1,1,1,0,0,1.0,509.32,560.64,1
BP0011128,B003065,T0122,home,182,1,0,1,1,1,0.5,511.95,597.63,0
BP0011129,B003065,T0122,home,271,2,0,1,1,1,1.0,357.3,412.12,0
BP0011130,B003065,T0122,home,195,3,0,1,0,0,4.0,450.0,431.48,0
BP0011131,B003065,T0114,away,20,1,1,0,0,0,1.0,435.67,459.3,0
BP0011132,B003065,T0114,away,435,2,1,0,0,1,0.5,505.02,557.66,1
BP0011133,B003065,T0114,away,356,3,1,0,0,0,1.0,472.1,498.03,0
BP0011134,B003066,T0101,home,209,1,0,0,0,0,1.0,315.5,344.02,0
BP0011135,B003066,T0103,away,94,1,1,1,0,1,1.0,636.95,678.26,1
BP0011136,B003067,T0170,home,2,1,1,0,0,0,1.0,425.6,474.83,0
BP0011137,B003067,T0170,home,205,2,1,0,1,1,0.5,487.75,596.92,1
BP0011138,B003067,T0086,away,688,1,0,0,0,1,1.0,321.61,351.52,0
BP0011139,B003067,T0086,away,569,2,0,1,0,0,1.0,498.7,504.38,0
BP0011140,B003068,T0003,home,568,1,0,1,0,0,0.5,346.4,386.53,0
BP0011141,B003068,T0024,away,334,1,1,0,0,1,0.5,617.65,676.1,1
BP0011142,B003069,T0028,home,579,1,0,1,0,0,2.0,513.35,511.77,0
BP0011143,B003069,T0028,home,518,2,0,1,0,0,2.0,509.59,507.46,0
BP0011144,B003069,T0025,away,475,1,1,0,0,0,2.0,653.55,649.41,1
BP0011145,B003069,T0025,away,611,2,1,1,0,1,1.0,434.2,460.75,0
BP0011146,B003070,T0143,home,611,1,1,0,0,0,0.5,434.2,474.33,1
BP0011147,B003070,T0087,away,320,1,0,1,0,1,0.5,421.05,466.31,0
BP0011148,B003071,T0113,home,107,1,1,1,1,1,1.0,480.52,575.39,1
BP0011149,B003071,T0113,home,237,2,1,0,1,1,1.0,479.0,568.09,0
BP0011150,B003071,T0091,away,555,1,0,1,0,1,1.0,568.3,591.38,0
BP0011151,B003071,T0091,away,219,2,0,0,0,1,2.0,449.8,446.39,0
BP0011152,B003072,T0165,home,164,1,0,1,0,0,1.0,477.08,527.96,0
BP0011153,B003072,T0165,home,15,2,0,1,0,0,0.25,531.65,612.8,0
BP0011154,B003072,T0165,home,231,3,0,0,0,0,1.0,347.1,397.98,0
BP0011155,B003072,T0147,away,596,1,1,1,0,1,0.5,499.22,572.33,0
BP0011156,B003072,T0147,away,430,2,1,1,0,0,1.0,531.12,566.97,0
BP0011157,B003072,T0147,away,127,3,1,0,0,1,0.5,634.25,701.49,1
BP0011158,B003073,T0068,home,676,1,1,1,0,1,1.0,498.89,536.67,1
BP0011159,B003073,T0068,home,667,2,1,1,0,1,0.5,389.48,453.56,0
BP0011160,B003073,T0101,away,209,1,0,1,0,0,1.0,315.5,350.37,0
BP0011161,B003073,T0101,away,20,2,0,0,0,0,1.0,435.67,447.09,0
BP0011162,B003074,T0052,home,783,1,0,0,0,1,0.5,441.05,500.67,0
BP0011163,B003074,T0052,home,17,2,0,0,0,0,2.0,368.22,384.33,0
BP0011164,B003074,T0090,away,760,1,1,0,0,0,0.5,527.2,535.94,1
BP0011165,B003074,T0090,away,413,2,1,0,0,0,2.0,441.59,430.17,0
BP0011166,B003075,T0027,home,459,1,0,1,0,0,1.0,349.76,388.37,0
BP0011167,B003075,T0027,home,623,2,0,1,0,1,2.0,507.97,520.39,0
BP0011168,B003075,T0027,home,667,3,0,0,0,0,1.0,389.48,415.48,0
BP0011169,B003075,T0108,away,477,1,1,0,0,0,2.0,547.4,581.96,0
BP0011170,B003075,T0108,away,682,2,1,0,0,0,0.5,355.95,406.18,0
BP0011171,B003075,T0108,away,792,3,1,0,0,0,4.0,714.8,722.11,1
BP0011172,B003076,T0108,home,315,1,0,1,0,1,1.0,422.3,467.33,0
BP0011173,B003076,T0020,away,288,1,1,0,0,0,1.0,465.2,488.59,1
BP0011174,B003077,T0117,home,237,1,1,0,0,0,1.0,479.0,521.3,0
BP0011175,B003077,T0117,home,289,2,1,0,0,0,1.0,707.3,757.32,1
BP0011176,B003077,T0070,away,546,1,0,0,0,0,2.0,295.88,290.85,0
BP0011177,B003077,T0070,away,84,2,0,1,0,0,1.0,329.8,339.87,0
BP0011178,B003078,T0124,home,91,1,1,1,0,1,1.0,552.5,585.47,1
BP0011179,B003078,T0074,away,166,1,0,0,0,1,1.0,412.85,450.86,0
BP0011180,B003079,T0033,home,339,1,0,1,0,0,1.0,303.69,336.87,0
BP0011181,B003079,T0005,away,471,1,1,0,0,1,1.0,551.95,603.98,1
BP0011182,B003080,T0171,home,184,1,0,1,0,1,2.0,439.8,461.92,0
BP0011183,B003080,T0171,home,122,2,0,1,0,1,1.0,486.8,531.46,0
BP0011184,B003080,T0082,away,359,1,1,1,0,0,1.0,597.05,631.81,1
BP0011185,B003080,T0082,away,425,2,1,1,0,1,2.0,367.9,396.53,0
BP0011186,B003081,T0078,home,114,1,0,1,0,1,1.0,459.2,503.29,0
BP0011187,B003081,T0168,away,530,1,1,1,0,0,0.5,538.11,607.38,1
BP0011188,B003081,T0168,away,748,2,1,0,0,1,2.0,514.34,545.53,0
BP0011189,B003082,T0008,home,190,1,0,1,0,0,1.0,381.3,409.59,0
BP0011190,B003082,T0050,away,365,1,1,0,0,1,1.0,555.4,604.31,1
BP0011191,B003083,T0111,home,166,1,0,0,0,0,1.0,412.85,444.38,0
BP0011192,B003083,T0116,away,256,1,1,1,0,1,0.5,424.4,472.15,1
BP0011193,B003084,T0145,home,423,1,0,1,0,0,1.0,496.69,530.76,0
BP0011194,B003084,T0145,home,336,2,0,1,0,1,1.0,480.45,525.95,0
BP0011195,B003084,T0095,away,94,1,1,0,0,0,1.0,636.95,655.83,1
BP0011196,B003084,T0095,away,164,2,1,0,1,0,1.0,477.08,534.72,0
BP0011197,B003085,T0157,home,257,1,1,0,0,1,2.0,662.8,701.99,1
BP0011198,B003085,T0157,home,201,2,1,1,0,0,1.0,352.32,377.97,0
BP0011199,B003085,T0005,away,509,1,0,0,0,0,1.0,296.82,338.33,0
BP0011200,B003085,T0005,away,461,2,0,1,0,1,1.0,542.35,589.81,0
BP0011201,B003086,T0088,home,473,1,0,1,0,0,1.0,559.5,593.39,0
BP0011202,B003086,T0088,home,247,2,0,1,1,1,0.5,429.84,517.26,0
BP0011203,B003086,T0039,away,516,1,1,0,0,0,1.0,524.86,538.31,0
BP0011204,B003086,T0039,away,700,2,1,0,0,1,1.0,552.25,582.16,1
BP0011205,B003086,T0039,away,534,3,1,0,0,0,0.5,531.6,571.49,0
BP0011206,B003087,T0111,home,203,1,1,1,0,1,1.0,479.15,510.51,0
BP0011207,B003087,T0111,home,326,2,1,0,0,1,1.0,496.3,525.98,1
BP0011208,B003087,T0071,away,559,1,0,1,0,0,1.0,365.76,394.96,0
BP0011209,B003087,T0071,away,339,2,0,1,0,0,4.0,303.69,278.65,0
BP0011210,B003088,T0147,home,430,1,1,0,0,0,0.25,531.12,626.45,0
BP0011211,B003088,T0147,home,402,2,1,1,0,1,1.0,405.0,456.6,0
BP0011212,B003088,T0147,home,127,3,1,0,0,1,1.0,634.25,683.52,1
BP0011213,B003088,T0076,away,257,1,0,1,0,0,2.0,662.8,678.9,0
BP0011214,B003088,T0076,away,141,2,0,1,0,1,1.0,522.05,575.88,0
BP0011215,B003088,T0076,away,222,3,0,1,0,1,1.0,427.4,475.4,0
BP0011216,B003089,T0043,home,356,1,1,1,1,1,2.0,472.1,528.54,0
BP0011217,B003089,T0043,home,609,2,1,0,1,1,2.0,548.7,634.74,1
BP0011218,B003089,T0140,away,458,1,0,1,0,1,1.0,364.05,376.93,0
BP0011219,B003089,T0140,away,178,2,0,1,0,1,2.0,495.75,492.41,0
BP0011220,B003090,T0122,home,169,1,1,0,0,0,1.0,566.05,583.19,1
BP0011221,B003090,T0065,away,405,1,0,1,0,1,1.0,548.95,575.6,0
BP0011222,B003091,T0107,home,65,1,1,1,0,0,2.0,640.0,640.03,1
BP0011223,B003091,T0068,away,39,1,0,1,0,1,0.5,283.0,332.93,0
BP0011224,B003092,T0153,home,771,1,1,1,0,0,2.0,424.65,462.22,1
BP0011225,B003092,T0004,away,509,1,0,1,0,1,1.0,296.82,350.23,0
BP0011226,B003093,T0076,home,141,1,1,0,0,1,0.5,522.05,608.73,0
BP0011227,B003093,T0076,home,257,2,1,1,0,0,1.0,662.8,694.94,1
BP0011228,B003093,T0168,away,406,1,0,0,0,1,1.0,296.1,351.87,0
BP0011229,B003093,T0168,away,72,2,0,1,0,1,1.0,354.4,399.43,0
BP0011230,B003094,T0161,home,560,1,1,1,0,1,0.5,511.16,578.24,0
BP0011231,B003094,T0161,home,392,2,1,1,0,1,1.0,562.63,606.32,0
BP0011232,B003094,T0161,home,475,3,1,0,0,1,0.5,653.55,729.56,1
BP0011233,B003094,T0120,away,284,1,0,1,0,0,4.0,479.2,440.47,0
BP0011234,B003094,T0120,away,331,2,0,1,0,0,1.0,350.5,380.03,0
BP0011235,B003094,T0120,away,292,3,0,1,0,1,2.0,250.3,265.85,0
BP0011236,B003095,T0157,home,100,1,0,0,0,0,1.0,351.15,389.93,0
BP0011237,B003095,T0157,home,233,2,0,1,0,0,1.0,539.6,573.55,0
BP0011238,B003095,T0157,home,538,3,0,1,0,1,1.0,488.65,530.73,0
BP0011239,B003095,T0077,away,632,1,1,1,0,1,0.25,514.3,582.8,0
BP0011240,B003095,T0077,away,768,2,1,1,0,1,1.0,555.55,588.22,1
BP0011241,B003095,T0077,away,557,3,1,1,0,1,1.0,343.55,368.8,0
BP0011242,B003096,T0023,home,514,1,1,0,0,0,1.0,524.86,553.85,1
BP0011243,B003096,T0112,away,339,1,0,0,0,0,0.25,303.69,380.05,0
BP0011244,B003097,T0003,home,217,1,1,0,0,0,1.0,525.25,544.52,1
BP0011245,B003097,T0025,away,634,1,0,0,1,1,2.0,440.86,482.14,0
BP0011246,B003098,T0089,home,411,1,1,0,0,0,1.0,514.16,540.56,1
BP0011247,B003098,T0089,home,502,2,1,0,0,0,1.0,433.59,465.98,0
BP0011248,B003098,T0127,away,193,1,0,0,0,0,1.0,412.9,415.36,0
BP0011249,B003098,T0127,away,659,2,0,1,0,0,1.0,250.52,257.27,0
BP0011250,B003099,T0117,home,12,1,1,1,0,0,1.0,417.6,461.11,0
BP0011251,B003099,T0117,home,567,2,1,1,0,0,0.5,598.4,657.29,1
BP0011252,B003099,T0135,away,667,1,0,0,0,0,1.0,389.48,407.67,0
BP0011253,B003099,T0135,away,699,2,0,1,0,0,0.5,546.63,577.74,0
BP0011254,B003100,T0021,home,652,1,1,0,1,0,0.5,556.74,640.7,1
BP0011255,B003100,T0071,away,169,1,0,1,0,1,0.25,566.05,635.59,0
BP0011256,B003101,T0145,home,758,1,1,0,0,1,2.0,509.32,531.77,1
BP0011257,B003101,T0145,home,336,2,1,0,0,1,2.0,480.45,499.43,0
BP0011258,B003101,T0099,away,515,1,0,1,0,0,1.0,332.82,348.38,0
BP0011259,B003101,T0099,away,518,2,0,0,1,0,0.5,509.59,581.86,0
BP0011260,B003102,T0018,home,251,1,1,0,0,1,0.5,630.0,702.73,1
BP0011261,B003102,T0018,home,766,2,1,1,0,0,1.0,518.7,551.33,0
BP0011262,B003102,T0033,away,708,1,0,1,0,1,0.5,324.31,376.91,0
BP0011263,B003102,T0033,away,539,2,0,0,0,0,1.0,492.7,511.81,0
BP0011264,B003103,T0103,home,120,1,0,1,0,0,1.0,360.05,401.79,0
BP0011265,B003103,T0103,home,498,2,0,1,0,0,1.0,323.94,356.26,0
BP0011266,B003103,T0163,away,169,1,1,0,1,1,1.0,566.05,623.8,1
BP0011267,B003103,T0163,away,615,2,1,1,0,0,1.0,545.95,579.8,0
BP0011268,B003104,T0135,home,599,1,0,1,1,0,0.5,313.5,390.63,0
BP0011269,B003104,T0135,home,367,2,0,1,0,0,0.5,507.56,555.52,0
BP0011270,B003104,T0034,away,103,1,1,0,0,1,1.0,554.4,584.99,0
BP0011271,B003104,T0034,away,460,2,1,0,0,1,2.0,617.91,650.0,1
BP0011272,B003105,T0059,home,660,1,1,0,0,0,0.5,444.94,483.94,1
BP0011273,B003105,T0179,away,370,1,0,1,0,1,1.0,350.24,387.42,0
BP0011274,B003106,T0037,home,224,1,1,1,0,1,1.0,501.3,548.34,0
BP0011275,B003106,T0037,home,339,2,1,0,0,1,0.5,303.69,366.53,0
BP0011276,B003106,T0037,home,319,3,1,0,0,1,1.0,590.8,633.05,1
BP0011277,B003106,T0072,away,112,1,0,1,1,1,0.5,511.45,562.77,0
BP0011278,B003106,T0072,away,252,2,0,1,0,0,1.0,328.35,328.82,0
BP0011279,B003106,T0072,away,744,3,0,1,1,1,1.0,296.65,332.94,0
BP0011280,B003107,T0161,home,572,1,0,1,0,0,1.0,317.75,354.91,0
BP0011281,B003107,T0161,home,647,2,0,1,0,1,0.5,612.33,661.19,0
BP0011282,B003107,T0161,home,301,3,0,1,0,0,1.0,422.75,462.02,0
BP0011283,B003107,T0131,away,620,1,1,0,0,1,1.0,538.85,602.24,0
BP0011284,B003107,T0131,away,245,2,1,1,0,0,0.5,608.15,680.35,0
BP0011285,B003107,T0131,away,289,3,1,1,0,0,1.0,707.3,736.84,1
BP0011286,B003108,T0057,home,157,1,1,0,0,1,2.0,562.87,580.14,0
BP0011287,B003108,T0057,home,555,2,1,0,0,1,2.0,568.3,586.23,1
BP0011288,B003108,T0111,away,699,1,0,1,0,0,2.0,546.63,534.71,0
BP0011289,B003108,T0111,away,103,2,0,0,0,1,0.5,554.4,606.45,0
BP0011290,B003109,T0120,home,186,1,1,0,0,0,2.0,525.1,509.51,1
BP0011291,B003109,T0071,away,457,1,0,1,0,0,2.0,484.19,481.15,0
BP0011292,B003110,T0094,home,84,1,0,1,0,0,1.0,329.8,360.33,0
